"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"Hub on Campus Champaign - Daniel","1","The entire apartment is extremely irresponsible. The front desk does not take any responsibility except urging you to rent a room.","2025-10-10T22:32:35.913Z","0","Chenglin Miao","1","false","2025-10-30T20:24:05.000Z","I'm really sorry to hear about your disappointing experience. We strive for excellent service, so it's disheartening to hear that you felt the front desk was not supportive and responsible. We take your feedback seriously as we constantly work towards improving our service and making our residents feel at home. If you have any additional concerns, please reach out to us and let us know how we can improve. You can reach us at Live@HubChampaign.com or 217-318-5770.","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xneFNGWlpVa1pRVVVaMU1tUnFaVTVYTkRJekxYYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xneFNGWlpVa1pRVVVaMU1tUnFaVTVYTkRJekxYYxAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOlgxSFZZUkZQUUZ1MmRqZU5XNDIzLXc%7C%7C?hl=en","116777414771269762405","https://lh3.googleusercontent.com/a/ACg8ocKJXXHNNSgCyy0PWgFvecfECnC8oLpSAZTb42PZ33FPx8gEZg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116777414771269762405?hl=en",,,
"Hub on Campus Champaign - Daniel","1","This is the worst apartment I have ever lived in. Not only did they arbitrarily deduct my deposit, but I have already moved out 4 months ago and have not received a refund. I have not received any reply and they keep telling me that the person in charge is on vacation.","2025-10-10T22:30:33.672Z","0","Dylan Miao","1","false","2025-10-30T20:35:42.000Z","We’re very sorry to hear about your experience and the frustration this has caused. We understand how important timely communication and deposit refunds are, and we sincerely apologize for any inconvenience you’ve encountered. Please know that this is not the level of service we aim to provide, and we want to resolve this matter as quickly as possible. When you have a moment, please reach out to us directly at Live@HubChampaign.com or call 217-318-5770 so we can review your account and work toward a prompt resolution.","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT25ZMWVEZG9NMjFvY25OVmFVeEtSWGRKWVdJemJXYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25ZMWVEZG9NMjFvY25OVmFVeEtSWGRKWVdJemJXYxAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOnY1eDdoM21ocnNVaUxKRXdJYWIzbWc%7C%7C?hl=en","106244599061023619674","https://lh3.googleusercontent.com/a/ACg8ocKGfLGanyG1ek97r6Swo97gul2h6fLqq5Pqs85hyXD1lDPfrA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106244599061023619674?hl=en",,,
"Hub on Campus Champaign - Daniel","5",,"2025-10-07T22:49:15.242Z","0","Jamie Kim","0","false","2025-10-30T20:10:24.000Z","Thank you for leaving a 5-star rating! We're delighted to know that your experience with us was excellent. We aim to continue providing outstanding service, and your positive feedback is greatly appreciated. Please don't hesitate to reach out if there's anything more we can do for you in the future.",,"6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT21kNVRWOTVVSFpvTUhwSVJtUmhjSEo1Y1hGZk1GRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT21kNVRWOTVVSFpvTUhwSVJtUmhjSEo1Y1hGZk1GRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOmd5TV95UHZoMHpIRmRhcHJ5cXFfMFE%7C%7C?hl=en","102692437412667291485","https://lh3.googleusercontent.com/a/ACg8ocIKrsFCEEYg2fuQ2fxPGj3IcjhUou833NvRchA4iAioZWKxCek=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102692437412667291485?hl=en",,,
"Hub on Campus Champaign - Daniel","5",,"2025-10-06T19:45:32.817Z","0","Carolina Rossman","0","false","2025-10-30T20:10:50.000Z","Thank you for leaving us a 5-star rating! We're delighted to see you had a positive experience. We continue striving to provide the best service possible for all our residents. Your feedback is greatly appreciated and we look forward to continuing serving you in the future.",,"6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xwdFNXbHlNelY1VW05aWEyNHpVbFYxYW5FMVoxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xwdFNXbHlNelY1VW05aWEyNHpVbFYxYW5FMVoxRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOlptSWlyMzV5Um9ia24zUlV1anE1Z1E%7C%7C?hl=en","116001796707611065774","https://lh3.googleusercontent.com/a-/ALV-UjV19NwHPOnDuHiMVyjn8Kakne64py7jlomWLdMfKVipvDsUOVPF=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/116001796707611065774?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Matteo did a great job giving me a tour.","2025-10-03T17:51:09.633Z","0","Darsh Shah","1","false","2025-10-30T20:11:18.000Z","We're thrilled to hear that Mateo provided an excellent tour! It's wonderful to know his efforts met your expectations. We will share your compliments with him. Thank you for taking the time to rate us highly, and we hope you consider joining our community.","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xaV1ZEVkdhMmgxWlZSblpWRTJNR1V3Y0RKS0xVRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xaV1ZEVkdhMmgxWlZSblpWRTJNR1V3Y0RKS0xVRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOlZWVDVGa2h1ZVRnZVE2MGUwcDJKLUE%7C%7C?hl=en","110068108131698517354","https://lh3.googleusercontent.com/a/ACg8ocLVAo2LJqv-ORZ1T-fUX3z29oRKtygAGIx4u-E48lYSrcHRKQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110068108131698517354?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Great experience so far. Had trouble with my fob and Katie at the front desk was extremely helpful.","2025-10-03T02:01:30.050Z","0","Leah Raimo","1","false","2025-10-30T20:12:08.000Z","We're thrilled to hear that you've had a great experience with us! It's fantastic that Katie was able to assist with your fob issue quickly and efficiently. Our dedicated staff is always here for our residents when they need help. Thanks for sharing your positive feedback!","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT25wVWVHeHJMVEppVFV4a1gzWXRVMmRzWDJsUk5GRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wVWVHeHJMVEppVFV4a1gzWXRVMmRzWDJsUk5GRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOnpUeGxrLTJiTUxkX3YtU2dsX2lRNFE%7C%7C?hl=en","110550611601380091811","https://lh3.googleusercontent.com/a/ACg8ocI_2H92rDTia5WQsIwYu1qhTVAyiCH2ELbBOvbuqDJra9pW7g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110550611601380091811?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Had a great time in the pool with friends.","2025-10-02T22:55:50.572Z","0","Timmy Schergen","1","false","2025-10-30T20:12:23.000Z","We are thrilled to hear that you and your friends had a wonderful time in the pool. It's great to know our residents are making good use of the facilities we provide. We hope to see more of those joyous moments. Thanks for the 5-star review!","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT201cFdVUnhSSEJWVGxGWmQwNVBMVUZvWVZsUmJVRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT201cFdVUnhSSEJWVGxGWmQwNVBMVUZvWVZsUmJVRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOm5pWURxRHBVTlFZd05PLUFoYVlRbUE%7C%7C?hl=en","111892036108092488811","https://lh3.googleusercontent.com/a/ACg8ocIif0hmGNBQelFHR5-vbwDMvPzagtLK57xcOVwGRs4ueDEXbQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111892036108092488811?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Great location, amenities and rooms. Recommended living here","2025-10-02T22:55:31.413Z","0","John Kramer","1","false","2025-10-30T20:12:36.000Z","We're thrilled to hear you're enjoying life at our property. It's fantastic to know the location, amenities, and rooms meet your expectations and make your living experience better. Your recommendation means a lot to us. Thanks for being such a wonderful resident!","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tjMlFYaHRObXBZVUhOWmQyeHhZWFpQYlZKd2VIYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tjMlFYaHRObXBZVUhOWmQyeHhZWFpQYlZKd2VIYxAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOkc2QXhtNmpYUHNZd2xxYXZPbVJweHc%7C%7C?hl=en","103190925506913207531","https://lh3.googleusercontent.com/a/ACg8ocLb7Dd5AXAX_6_hdDIDr9aZBzqvgyKLJuLKCXuiyue3ttqVmw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103190925506913207531?hl=en",,,
"Hub on Campus Champaign - Daniel","5","My experience with the Hub Champaign has been amazing. It's the best apartment on campus!","2025-10-02T22:54:30.187Z","2","Tyler Olsen","1","false","2025-10-30T20:13:30.000Z","We are thrilled to hear about your amazing experience at the Hub Champaign! It warms us to know we stand out as the best apartment on campus. Thank you for taking the time to share these kind words, your feedback is very much appreciated.","en","Edited 6 months ago",,"ChdDSUhNMG9nS0VJQ0FnSUNyODZqNXRBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUNyODZqNXRBRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CIHM0ogKEICAgICr86j5tAE%7C%7C?hl=en","115310934665278836465","https://lh3.googleusercontent.com/a/ACg8ocJYEVchdRcGdgjk1ysnXxQBhmKmr4L2JlXJXEd1Y-nq8tBv5w=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/115310934665278836465?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Front desk is awesome and they help me with my door dash everyday.","2025-10-02T20:29:09.995Z","0","Life of Care","3","false","2025-10-30T20:13:54.000Z","We're thrilled to hear that our front desk team has been able to assist you with your Door Dash orders regularly! It's always our goal to help make the day-to-day aspects of life easier for our residents. We will certainly pass on this compliment and look forward to continuing serving you in every way we can.","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2s5Mk1GZGpaVWszYjJ0aWVraG5jMnBwUlMxVFUxRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s5Mk1GZGpaVWszYjJ0aWVraG5jMnBwUlMxVFUxRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOk92MFdjZUk3b2tiekhnc2ppRS1TU1E%7C%7C?hl=en","111018651014668816060","https://lh3.googleusercontent.com/a-/ALV-UjX8FuwhrFGimjwEAwKytDrNE7OpJpQHZv8D16esEKoM9HlefqFG=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111018651014668816060?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Love living here! Kait is very helpful and helped me find the layout that best suited my needs. Beautiful building and great amenities.","2025-10-02T20:25:54.921Z","0","manwa _","2","false","2025-10-30T20:14:21.000Z","We're thrilled to hear that you love living here and found Kait to be helpful. Your satisfaction with the layout of your living space and our building's aesthetics and amenities is paramount to us. Thank you for the 5-star review. We aim to continue providing excellent service!","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2s1YVF6UkNXbHBoWWxWbFRrRjVkbmxQTldVelJXYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2s1YVF6UkNXbHBoWWxWbFRrRjVkbmxQTldVelJXYxAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOk5aQzRCWlphYlVlTkF5dnlPNWUzRWc%7C%7C?hl=en","117973821600555467121","https://lh3.googleusercontent.com/a-/ALV-UjUVIh0i2-PFtNtyGLI6P1mFfCsknJmjQACYjv4eaQMEz2U0_yb6zg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117973821600555467121?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Love living at the Hub! It has everything I need, and the staff is super helpful — especially Kaitlyn, who always goes above and beyond.","2025-10-02T20:12:11.816Z","0","Michael Sawaqed","2","false","2025-10-30T20:14:40.000Z","We're thrilled to hear that your experience at the Hub has been so positive! Kaitlyn truly is a great asset to our team, and we will be sure to pass along your kind words. Thank you for taking the time to share your feedback. We hope you continue enjoying everything our community has to offer!","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2tOcGFUZExaR1EzY2paQ1lsSjNZMjVZU2pWRWRFRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2tOcGFUZExaR1EzY2paQ1lsSjNZMjVZU2pWRWRFRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOkNpaTdLZGQ3cjZCYlJ3Y25YSjVEdEE%7C%7C?hl=en","114342609246591863898","https://lh3.googleusercontent.com/a/ACg8ocKFXa3jWoQOrOeVy8TUwz9bYyP3V2md20XCkrWEIdliexNnX6Q=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114342609246591863898?hl=en",,,
"Hub on Campus Champaign - Daniel","5","Prior to signing my lease, I was graciously serviced by Matteo, one of the most talented leasing agents on staff. I was met warmly and directed with care. Matteo truly showed that he cared for all of my needs, and answered all of my questions thoroughly. I ending up signing the ideal apartment for me🤗🤗🤗10/10, highly recommend the HUB!!!!!","2025-10-02T20:06:25.043Z","0","Connor Speers","1","false","2025-10-30T20:15:03.000Z","We're thrilled to hear about your positive experience with Mateo, our leasing agent. It's wonderful to know he was able to provide you with the exceptional service we strive for and assist in finding your ideal apartment. Thank you for choosing The HUB and for your high recommendation, we can't wait to continue exceeding your expectations!","en","6 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT25kd1QwMUhhRGMxVVZSa1VIQmxkREpXYUd0bFRFRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25kd1QwMUhhRGMxVVZSa1VIQmxkREpXYUd0bFRFRRAB!2m1!1s0x0:0xb243d636d4f4697!3m1!1s2@1:CAIQACodChtycF9oOndwT01HaDc1UVRkUHBldDJWaGtlTEE%7C%7C?hl=en","104877026038315295807","https://lh3.googleusercontent.com/a/ACg8ocL3-ZQL40w2gm3Ts_KeouGQR_1Z7zSg2pENlHcllSQcU3dQIA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104877026038315295807?hl=en",,,
