"title","stars","text","publishedAtDate","likesCount","name","reviewerNumberOfReviews","isLocalGuide","responseFromOwnerDate","responseFromOwnerText","originalLanguage","publishAt","rating","reviewId","reviewOrigin","reviewUrl","reviewerId","reviewerPhotoUrl","reviewerUrl","textTranslated","translatedLanguage","visitedIn"
"HERE Champaign","5","It was a great place to live","2025-06-09T20:41:40.638Z","0","Diego Guzman","1","false","2025-07-01T21:07:29.000Z","Thank you for the review, Diego! We are glad you enjoyed your time HERE.","en","10 months ago",,"ChdDSUhNMG9nS0VNT3gxODI5bS0yenRRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VNT3gxODI5bS0yenRRRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEMOx1829m-2ztQE%7C%7C?hl=en","107615723637715731081","https://lh3.googleusercontent.com/a/ACg8ocIlmeR_pHEXwhjfCDgLQ67k46H7chdcWAIhHqgzb3vgzDcjrg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/107615723637715731081?hl=en",,,
"HERE Champaign","5","Awesome place to live. Great amenities. The staff is fire.","2025-06-09T20:01:54.975Z","0","Shane Healy","1","false","2025-07-01T21:07:52.000Z","Thanks, Shane! We appreciate you taking the time to leave us a review.","en","10 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT2xWNFowbGhVWEJyYjB4WmRXRlVXVXBIUmpSb2VXYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT2xWNFowbGhVWEJyYjB4WmRXRlVXVXBIUmpSb2VXYxAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CAIQACodChtycF9oOlV4Z0lhUXBrb0xZdWFUWUpHRjRoeWc%7C%7C?hl=en","104669647298018175177","https://lh3.googleusercontent.com/a/ACg8ocIb82wzSnfUtDKRJ7pt2qQUXjBKlVZPNXxacWfH_YImumKFBg=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104669647298018175177?hl=en",,,
"HERE Champaign","5","Great place to live with friendly staff and lots of fun community events! Amenities are great and I love the movie theater!","2025-06-09T19:34:08.079Z","1","Daniel Llanquiman","3","false","2025-07-01T21:08:23.000Z","Thanks for the great review, Daniel! We are happy you are enjoying your time HERE with us.","en","10 months ago",,"Ci9DQUlRQUNvZENodHljRjlvT25wS1ZVaGpkM1owVGpJM1JURTRPVEZuVjI0NVZHYxAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sCi9DQUlRQUNvZENodHljRjlvT25wS1ZVaGpkM1owVGpJM1JURTRPVEZuVjI0NVZHYxAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CAIQACodChtycF9oOnpKVUhjd3Z0TjI3RTE4OTFnV245VGc%7C%7C?hl=en","101844902655115682407","https://lh3.googleusercontent.com/a/ACg8ocJKIvlWm-4MdLgz79F83lGdYz20yT5Op8tNMpBIlXwYbR44QA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101844902655115682407?hl=en",,,
"HERE Champaign","5","here apt is great, very friendly/helpful staff. good amenities, good view. leasing office always have fun community events on first floor. enjoyed my time here","2025-05-11T22:54:01.894Z","0","Ruo Liu","3","false","2025-06-04T15:07:18.000Z","Hi Ruo Liu, We are so happy you have enjoyed your time HERE and will pass along the kind words about our staff! Please let us know if you need anything or have event suggestions! -HERE Champaign","en","11 months ago",,"ChdDSUhNMG9nS0VLaml0NHFpM015MnpBRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VLaml0NHFpM015MnpBRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEKjit4qi3My2zAE%7C%7C?hl=en","117762814187200197809","https://lh3.googleusercontent.com/a/ACg8ocKdohcffwvzCVK4qr-60owdWwiS7IpKxo7AO9KlWfSXy-GbTQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117762814187200197809?hl=en",,,
"HERE Champaign","5",,"2025-05-04T22:29:32.719Z","0","K","23","true","2025-06-04T15:25:02.000Z","Hi Nadia,
Thank you for the 5-star review!  Please let us know if you ever need anything in the future.
Sincerely,
HERE Champaign Team",,"11 months ago",,"ChZDSUhNMG9nS0VJQ0FnTUNZNGJ2blh3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNZNGJ2blh3EAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCY4bvnXw%7C%7C?hl=en","115706233274139530959","https://lh3.googleusercontent.com/a-/ALV-UjWRdG9yIjNl2zkZN2snZFoMBWENtjquAfKn-h_AGWIquWf3LtoOlg=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115706233274139530959?hl=en",,,
"HERE Champaign","5",,"2025-04-05T22:05:35.215Z","0","seah sean","192","true","2025-04-07T15:06:20.000Z","Thank you for the review, Seah!",,"a year ago",,"ChZDSUhNMG9nS0VJQ0FnTUNJdi03ZFl3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJdi03ZFl3EAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCIv-7dYw%7C%7C?hl=en","107311965926886189570","https://lh3.googleusercontent.com/a-/ALV-UjU8n0l8QQWReDS0N6Z6zp0l_YGbtSBypBB7_v8VXy9_YFsL6RY_3g=s1920-c-rp-mo-ba6-br100","https://www.google.com/maps/contrib/107311965926886189570?hl=en",,,
"HERE Champaign","4","Lots of great amenities. Good community events. Great apartment to live in.","2025-04-04T22:24:13.342Z","0","aashna vora","3","false","2025-04-07T15:02:13.000Z","Thank you for the review, Aashna! We wouldn't be able to do what we do without our residents.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnTUNJMjQ3TGpRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJMjQ3TGpRRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCI247LjQE%7C%7C?hl=en","104188824925242529419","https://lh3.googleusercontent.com/a/ACg8ocLZ4VzS80A_5tjl47quoQIUFFBKaFUPHpm61HuByGTGH7RGkw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/104188824925242529419?hl=en",,,
"HERE Champaign","5","I absolutely love living at HERE! The space is beautiful and super comfortable, and the amenities really make it feel like home. From the gym to the common areas, everything is well-maintained and thoughtfully designed. The price was also a great deal for everything we got — definitely worth it. I’ve had such a great experience here and would highly recommend it to anyone looking for a convenient place to live!","2025-04-04T19:25:52.741Z","0","Isabel Dube","2","false","2025-04-07T15:01:02.000Z","Thank you so much for your review, Isabel! We couldn't have describe our building better ourselves. We are so happy you've enjoyed your time HERE with us!","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnTUNJcTgyN3JRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNJcTgyN3JRRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCIq827rQE%7C%7C?hl=en","101335097397383308655","https://lh3.googleusercontent.com/a-/ALV-UjWJwEak7tKZnUi5EPZ8SzqfmaWGJjnczh2qQiEMhic_MzCt1fzT=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/101335097397383308655?hl=en",,,
"HERE Champaign","5","Love living at HERE! Best decision I’ve made! Staff is so friendly and I love the amenities","2025-04-04T16:18:07.336Z","0","Brooke Swaback","2","false","2025-04-07T14:56:34.000Z","Thank you for taking the time to leave us a review, Brooke. We are glad you decided to give us a chance, and that you don't regret it!","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnTUNJODYtRk9REAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNJODYtRk9REAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCI86-FOQ%7C%7C?hl=en","103247506984903123842","https://lh3.googleusercontent.com/a/ACg8ocKP2cf9U44uvct5ydx50NJz1mlOwFM-1NCOt_xZRDfOGCJsFAI=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103247506984903123842?hl=en",,,
"HERE Champaign","5","Sammy Aguilar was so amazing and showed me so many amazing activities I can do at the apartment complex! She showed me everything I needed to and was so kind and so helpful! She was so knowledgeable and so charismatic!","2025-03-07T16:37:39.777Z","0","Ally","108","true","2025-03-14T19:24:41.000Z","Thank you for the review, Ally! We will definitely pass this along to Sammy too, as she deserves all the praise she gets. Happy to help however and whenever we can.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnTUNRNThTbGJBEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRNThTbGJBEAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCQ58SlbA%7C%7C?hl=en","115786451803871825145","https://lh3.googleusercontent.com/a-/ALV-UjW05bmSA5Txd3Nkc0_g2ovvKIKzCSQu6Wdzu5Z3zbo1dj3Bo-npBA=s1920-c-rp-mo-ba4-br100","https://www.google.com/maps/contrib/115786451803871825145?hl=en",,,
"HERE Champaign","5","Great place! Love the amenities. Super friendly staff. Feels like home!","2025-03-07T16:23:58.517Z","0","Bauer Rogger","4","false","2025-03-14T19:23:53.000Z","Thank you, Bauer, for the great feedback! We are happy to hear you've had a great experience with us.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnTUNRcDVfc2JREAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRcDVfc2JREAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCQp5_sbQ%7C%7C?hl=en","105587476895310320139","https://lh3.googleusercontent.com/a/ACg8ocJI_M8pS6pz_fXVlZNFNWE40Lc17a0xoWMWHFEz-STA0D6LRw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105587476895310320139?hl=en",,,
"HERE Champaign","5","HERE is definitely the best place to live on campus! The staff is super nice and everything is clean and convenient. There’s always something fun to do","2025-03-07T16:23:54.770Z","0","Alex Green","1","false","2025-03-14T19:23:02.000Z","Thanks for the review, Alex! We are so glad you're enjoying your time HERE with us.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnTUNRcC1fcm53RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRcC1fcm53RRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCQp-_rnwE%7C%7C?hl=en","109182323946747095789","https://lh3.googleusercontent.com/a/ACg8ocJ_fX_q29lHdPdkxWgkXy-cwcsCmg8D9nIeFAt7BwdRjCU5Ug=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109182323946747095789?hl=en",,,
"HERE Champaign","5","The staff is wonderful here! I love being a resident at HERE, it's so convenient that it's right in the middle of green street, there's always something fun to do!!","2025-03-07T16:20:06.053Z","0","Megan Kasper","6","false","2025-03-14T19:22:01.000Z","We appreciate you taking the time to leave us a review, Megan! We are always grateful for the awesome feedback.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnTUNRcDlmdnZnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTUNRcDlmdnZnRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCQp9fvvgE%7C%7C?hl=en","111017389772049707800","https://lh3.googleusercontent.com/a/ACg8ocIpD401-20smAjYCnZDNUGBy08Hv1ZVVJOt12IBc8v0jeQznQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111017389772049707800?hl=en",,,
"HERE Champaign","5","I was always impressed with the cleanliness of the apartment. The staff was always kind and there to help whenever I needed it.","2025-03-07T16:14:44.677Z","0","Caleb Griffin","2","false","2025-03-14T19:20:54.000Z","Thank you for the review, Caleb! We appreciate the kind feedback.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnTUNRcDl2ZEx3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTUNRcDl2ZEx3EAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMCQp9vdLw%7C%7C?hl=en","106414241273891463493","https://lh3.googleusercontent.com/a-/ALV-UjUvR-7ykBbTpPSgCM6-I3H61SPRCdYNVM3EHszcH5-1XlJm7JFHGw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/106414241273891463493?hl=en",,,
"HERE Champaign","1","Expect terrible treatment. Especially if you are a minority. No respect for you when you are injured in the building. Don’t care about your family tragedy. Will send lawyers to intimidate you for doing nothing. Don’t sign under any circumstance","2025-02-14T02:17:09.359Z","3","Karan Walia","33","true","2022-08-03T03:41:12.000Z","Hi Karan,
Thank you for reaching out again as management has attempted to reach out several times now.  Please reach out to us if we can assist with anything further.
Sincerely,
HERE Champaign Team","en","Edited a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUQ2dnBQT05nEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQ2dnBQT05nEAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID6vpPONg%7C%7C?hl=en","105856717315100586599","https://lh3.googleusercontent.com/a-/ALV-UjVUeJBX5XJCSr_boFp2jOtbMBdov_l0-qWxlU2jPm1x-gqp7pavbw=s1920-c-rp-mo-ba3-br100","https://www.google.com/maps/contrib/105856717315100586599?hl=en",,,
"HERE Champaign","5","The staff is awesome!!","2025-02-07T17:53:59.525Z","0","Chris Griffin","2","false","2025-02-14T17:02:20.000Z","Thank you for the review, Chris! We may be biased in thinking our team is awesome, so it is nice to hear others feel the same!","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnTURBZ3FHZlRnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBZ3FHZlRnEAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMDAgqGfTg%7C%7C?hl=en","117197099301949108772","https://lh3.googleusercontent.com/a/ACg8ocKq2_uKrfzpYYE2qfk4Ot3cMNZJiDzjEqP7JAW4m4_vdl4ssw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/117197099301949108772?hl=en",,,
"HERE Champaign","5","It’s hard to be bored in the HERE building with such amazing amenities like the golf simulator and bowling alley. Having fun nights with friends using them has been the highlight of my semester. Living here is the best decision I’ve ever made!  The fact that it’s right on green street is so convenient for getting around town as well.","2025-02-07T17:50:00.058Z","0","George Cerny","2","false","2025-02-14T17:05:30.000Z","Thank you for taking the time to leave us a review, George! We are so glad you are loving it HERE with us.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnTURBZ3U3dW13RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnTURBZ3U3dW13RRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMDAgu7umwE%7C%7C?hl=en","111822875223213469154","https://lh3.googleusercontent.com/a-/ALV-UjVwpxuuNk0gpFP_ix84HlFzPOU3CAUmHeL-rXiwdSNx3Vey0swD=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111822875223213469154?hl=en",,,
"HERE Champaign","5","My daughter loved living HERE! ❤️","2025-02-07T17:47:10.863Z","0","Erin Leverenz","3","false","2025-02-14T17:01:40.000Z","Thank you so much, Erin! We are so honored that you trusted your daughters living experience with us. If you ever need anything, just reach out!","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnTURBZ3JhUVNnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnTURBZ3JhUVNnEAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgMDAgraQSg%7C%7C?hl=en","102061829368075030634","https://lh3.googleusercontent.com/a/ACg8ocLQjOl9VEBAx9xTWdtawPEpK5iMSCLryhAkwz5elwNAdLwHLQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102061829368075030634?hl=en",,,
"HERE Champaign","5","this place is great! real great! absolutely great! positively great! super great! I really like the amenities and the people that work there! its great! very great! extremely great!","2025-01-23T17:16:27.570Z","0","Julian White","1","false","2025-01-30T17:57:29.000Z","Thanks for the review, Julian! We are so glad that you have had a GREAT experience HERE with us.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURfLXJteTNRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfLXJteTNRRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID_-rmy3QE%7C%7C?hl=en","105185843245851964902","https://lh3.googleusercontent.com/a/ACg8ocInDrskIshWsSfu6dk5CfrDRYkg_4dLpf9UudCzGMQw0yc1i3g=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/105185843245851964902?hl=en",,,
"HERE Champaign","5","Great building and the staff is very friendly and responsive!","2025-01-22T22:24:57.109Z","0","Hayley Stachniak","1","false","2025-01-24T21:45:44.000Z","Thanks so much for your review, Hayley! We are so happy that you've had a great experience HERE.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURfb3ZPeDN3RRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfb3ZPeDN3RRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID_ovOx3wE%7C%7C?hl=en","110200350508852253683","https://lh3.googleusercontent.com/a/ACg8ocKffejPxCC709qJN5v5XNG0CnK1bFdzIqcLRUSZMb99h8rHow=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/110200350508852253683?hl=en",,,
"HERE Champaign","5","This is a beautiful, luxury living apartment complex with so many amenities. The bowling alley and theater are 2 of the unique amenities. Safe, secure, very clean and modern. Close to downtown Champaign and the University of Illinois.","2025-01-22T21:36:59.244Z","0","Christine Sapato","16","true","2025-01-30T18:14:01.000Z","Thank you for taking the time to leave us a review, Christine! We appreciate the kind words and feedback!","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSURfb3RhNnpRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSURfb3RhNnpRRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID_ota6zQE%7C%7C?hl=en","114543794233524065931","https://lh3.googleusercontent.com/a/ACg8ocIcDvLyxU6orirUiEVL40bAwzsoEbvyzd9o3sJtCzvSY2m8xA=s1920-c-rp-mo-ba2-br100","https://www.google.com/maps/contrib/114543794233524065931?hl=en",,,
"HERE Champaign","5","I've lived at HERE Champaign for 2 years now, and I've had nothing but a fantastic experience. The staff is so welcoming, matinenance is responsive and quick, and the ammenities are unbeatable! I've recommended this building to everyone I know - great place for student living right on campus!","2025-01-22T20:09:38.017Z","0","Patricia Monroe","2","false","2025-01-24T21:56:41.000Z","Thanks so much for your review, Patricia! We are so glad you've had a great experience HERE. If you need anything else, please reach out!","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSURfd3RXRU53EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSURfd3RXRU53EAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID_wtWENw%7C%7C?hl=en","109773665747650900795","https://lh3.googleusercontent.com/a/ACg8ocKCIcnIKqQtKuOduRu8XjBE39r4RE2pCsMRNkJQ99vyP61xRw=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/109773665747650900795?hl=en",,,
"HERE Champaign","5","The staff are always very friendly, and the activities they plan are always fun! They make the environment at the apartment very enjoyable and a nice community to live in!","2024-11-21T19:06:49.468Z","0","Julia Fargotstein","1","false","2024-11-22T19:16:55.000Z","We appreciate you taking the time to leave us a review, Julia! We are glad you've enjoyed your time HERE with us!","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNQbExMUVZnEAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQbExMUVZnEAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgICPlLLQVg%7C%7C?hl=en","103761639096265708298","https://lh3.googleusercontent.com/a/ACg8ocKyNnbI3kyF5KqcXMfX5uLK2dSwN_cAvyhSao24PMKWbc-uKA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103761639096265708298?hl=en",,,
"HERE Champaign","5","I have lived HERE for 3 years now and it has been a very pleasant experience. The staff makes this place feel like home and they are always ready to help in case of any issues. They have made generous accommodations for an inconvenience that occurred earlier this semester, and it demonstrated the care they provide to their residents. It's so convenient having a study room to help me focus during school. I have my classmates over to study quite often, making my experience in school a lot more enjoyable! The private gym, yoga room, and sauna are by far my favorite part of HERE. It is so convenient and luxurious to have access to these amenities, making my time HERE feel more like home with the ability to destress and focus on my health. The terrace and hot tub also makes for a great entertaining spot!! I've hosted multiple get togethers out on the terrace and all of my guests rave about how nice it is out there! You just can't beat the price for all of the amenities, security, and staff that comes with living at HERE!","2024-11-20T15:01:45.748Z","0","Makayla Owens","1","false","2024-11-22T19:15:44.000Z","Thank you so much for your review, Makayla! We are always happy to help and we are glad that you trust us with being your home away from home!","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUNQZ01hTEh3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUNQZ01hTEh3EAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgICPgMaLHw%7C%7C?hl=en","103033602053107941562","https://lh3.googleusercontent.com/a/ACg8ocLA1G0h3cPwK6Se9M9mMqPqXWkpgvqXuDHFG-ZIomEnzZRTfQ=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/103033602053107941562?hl=en",,,
"HERE Champaign","5","The staff is amazing and maintenance is always on their game! The amenities are super convenient, especially the gym and sauna. The two story lofted units provide lots of natural light and gives a spacious feel. Highly recommend living HERE!","2024-11-18T22:49:00.341Z","0","Erika Steinman","1","false","2024-11-22T19:14:21.000Z","Thank you for the feedback, Erika! We are so happy you've enjoyed your time HERE with us!","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUQzeTVLLTVRRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzeTVLLTVRRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID3y5K-5QE%7C%7C?hl=en","102674126242594170565","https://lh3.googleusercontent.com/a-/ALV-UjUKBBrNhvszAV1CTx1PRLFTEh74c3nfO8VHtDrQTiNlTzNgSYTN=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/102674126242594170565?hl=en",,,
"HERE Champaign","5","I have had a great experience here. The leasing office women are so sweet and welcoming. Maintenance is fast and friendly. Everything stays clean. 100% recommend. One of my favorite parts is the study room on the 4th floor and the coffee bar in the lobby. I also love the free food fridays and the fun events.","2024-11-18T16:03:44.997Z","0","Georgia Wells","1","false","2024-11-22T19:09:23.000Z","Thank you for your review, Georgia! We are so happy you have had a great experience HERE and are enjoying all we have to offer.","en","a year ago",,"ChZDSUhNMG9nS0VJQ0FnSUQzMDZISFl3EAE","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChZDSUhNMG9nS0VJQ0FnSUQzMDZISFl3EAE!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID306HHYw%7C%7C?hl=en","111769795827230515539","https://lh3.googleusercontent.com/a/ACg8ocLD0hjaYeDGmVnBDt7Jkpsag1u9lOND9KNGEMJuOZjpkCaouA=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111769795827230515539?hl=en",,,
"HERE Champaign","5","I love it at HERE, the environment is so fun and there are so many opportunities and activities we are able to participate in that make it feel like a community","2024-11-16T01:17:52.026Z","0","Julia Kruczak","2","false","2024-11-22T19:06:29.000Z","Thank you for taking the time to leave us a review, Julia! We really appreciate the feedback and are so happy you've enjoyed your time HERE.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUQzMFkzcjFnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUQzMFkzcjFnRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgID30Y3r1gE%7C%7C?hl=en","114295325996424921667","https://lh3.googleusercontent.com/a/ACg8ocIe2mhY1IndJWawvrrbOlySQEfyKqoEp6sduQ5HV43ghnB-o3na=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/114295325996424921667?hl=en",,,
"HERE Champaign","5","HERE is a great place to live. It's the best in terms of amenities, I use the bowling alley and hot tub a ton. Apartments are nice and spacious as well. The high-rise view of campus and Green St is also great. Overall amazing place to live.","2024-11-08T00:55:16.505Z","0","Karan Kashyap","1","false","2024-11-12T18:30:11.000Z","Thank you for your review, Karan! We are so happy that you've enjoyed your time HERE with us.","en","a year ago",,"ChdDSUhNMG9nS0VJQ0FnSUMzemNiSnBnRRAB","Google","https://www.google.com/maps/reviews/data=!4m8!14m7!1m6!2m5!1sChdDSUhNMG9nS0VJQ0FnSUMzemNiSnBnRRAB!2m1!1s0x0:0x308afe7f7713b7cd!3m1!1s2@1:CIHM0ogKEICAgIC3zcbJpgE%7C%7C?hl=en","111383471219411426626","https://lh3.googleusercontent.com/a/ACg8ocKU6EDnfsXjZo5pboT4aWJcNmryVUjxlbcWN_uqTTz7xhUvFy0=s1920-c-rp-mo-br100","https://www.google.com/maps/contrib/111383471219411426626?hl=en",,,
